Score,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Min,Sec,Comment
,Player,2,return,Backhand,Flat,76.711769,300,0,0,service_box,deuce,near,3.75237,10.299606,out,ad_alley,near,-4.147033,-1.750054,1.003134,down the line,Net,false,14:00:26,7267.109863,121,7,
,Opponent,0,none,Feed,Flat,36.237053,301,0,0,service_box,ad,far,0.261652,15.516569,no_mans_land,deuce,near,0.981348,-0.026077,3.157669,---,In,false,14:00:55,7295.879883,121,36,
,Player,1,none,Backhand,Topspin,50.343922,301,0,0,no_mans_land,deuce,far,-0.344414,18.657204,service_box,ad,far,0.261652,16.725357,1.393423,down the line,Net,false,14:00:58,7299.600098,121,40,
,Player,0,none,Backhand,Topspin,109.926216,302,0,0,out,ad,near,-0.5266,-1.015594,no_mans_land,deuce,far,-0.528323,20.154629,1.037266,inside in,Out,false,14:01:16,7316.879883,121,57,
,Opponent,1,none,Forehand,Topspin,98.370842,302,0,0,no_mans_land,deuce,far,-0.550798,20.418133,out,ad,near,-0.5266,-1.772107,0.890847,inside in,In,false,14:01:17,7318.560059,121,59,
,Player,1,serve,Serve,Flat,181.351685,303,0,0,service_box,ad,far,0.361011,12.319613,no_mans_land,deuce,far,-0.550798,23.425589,2.711524,down the T,Net,false,14:01:19,7320.240234,122,0,
,Opponent,1,serve,Serve,Flat,114.642006,304,0,0,service_box,deuce,near,1.149191,6.166241,no_mans_land,deuce,far,-0.985595,23.67919,2.653674,down the T,In,false,14:01:32,7333.319824,122,13,
,Player,2,return,Backhand,Topspin,82.642006,304,0,0,no_mans_land,deuce,far,-0.370307,22.015209,no_mans_land,deuce,near,1.925014,1.464957,0.787839,inside out,In,false,14:01:34,7335.240234,122,15,
,Opponent,3,serve_plus_one,Forehand,Flat,107.882164,304,0,0,service_box,ad,near,-2.436244,5.775689,out,deuce,far,-0.695754,25.476244,0.788401,down the line,In,false,14:01:35,7336.589844,122,17,
,Player,4,return_plus_one,Backhand,Flat,73.033371,304,0,0,no_mans_land,ad,far,0.938036,20.032509,no_mans_land,ad,near,-2.682529,0.69221,0.652442,cross court,In,false,14:01:37,7337.910156,122,18,
,Opponent,5,in_play,Forehand,Topspin,54.781464,304,0,0,no_mans_land,deuce,near,2.043459,0.987223,out,ad,far,1.333648,25.203737,0.866102,inside in,In,false,14:01:38,7339.319824,122,19,
,Opponent,1,serve,Serve,Flat,182.824844,305,0,0,service_box,ad,near,-3.958156,6.720218,no_mans_land,ad,far,0.041302,23.355911,2.237815,out wide,In,false,14:02:05,7366.680176,122,47,
,Player,2,return,Backhand,Topspin,87.576164,305,0,0,no_mans_land,deuce,far,-0.503581,21.89776,no_mans_land,ad_alley,near,-4.939961,0.343649,0.880067,down the line,In,false,14:02:06,7367.399902,122,47,
,Opponent,3,serve_plus_one,Forehand,Topspin,108.860672,305,0,0,service_box,ad,near,-2.916614,5.871282,no_mans_land,ad,far,1.198724,24.016945,1.550217,inside out,In,false,14:02:08,7369.200195,122,49,
,Player,4,return_plus_one,Backhand,Topspin,67.188126,305,0,0,service_box,ad,far,2.018349,18.014088,no_mans_land,ad,near,-3.046561,0.24199,0.519222,cross court,In,false,14:02:09,7370.279785,122,50,
,Opponent,5,in_play,Backhand,Topspin,107.20179,305,0,0,service_box,deuce,near,2.332643,7.442366,no_mans_land,ad,far,2.760912,24.559927,0.926832,down the line,In,false,14:02:11,7371.839844,122,52,
,Player,6,in_play,Forehand,Flat,71.310188,305,0,0,no_mans_land,ad,far,2.286279,19.022203,no_mans_land,deuce,near,2.099748,0.562559,0.63774,down the line,In,false,14:02:12,7372.75,122,53,
,Opponent,7,in_play,Backhand,Topspin,102.834679,305,0,0,no_mans_land,ad,near,-0.847477,4.004858,no_mans_land,ad,far,1.75476,23.598576,0.724182,cross court,In,false,14:02:13,7374,122,54,
,Player,8,in_play,Backhand,Flat,82.062996,305,0,0,no_mans_land,deuce,far,-1.63017,19.997831,no_mans_land,ad,near,-1.359953,0.190017,0.709838,down the line,In,false,14:02:14,7375.109863,122,55,
,Opponent,9,in_play,Forehand,Topspin,99.686607,305,0,0,service_box,deuce,near,1.263502,6.167334,out,deuce,far,-1.406319,25.136543,0.78885,cross court,In,false,14:02:15,7376.279785,122,56,
,Player,10,in_play,Forehand,Topspin,82.182732,305,0,0,no_mans_land,deuce,far,-2.581007,21.12249,no_mans_land,deuce,near,1.65711,1.002699,0.75995,cross court,In,false,14:02:16,7377.600098,122,58,
,Opponent,11,in_play,Forehand,Topspin,100.159897,305,0,0,service_box,ad,near,-1.503967,5.89866,out,deuce,far,-3.417385,25.06465,0.948487,down the line,In,false,14:02:18,7378.799805,122,59,
,Player,12,in_play,Backhand,Slice,52.717197,305,0,0,service_box,deuce,far,-3.47346,17.513418,no_mans_land,ad,near,-1.156799,1.115611,0.558937,down the line,In,false,14:02:19,7379.879883,122,60,
,Opponent,13,in_play,Forehand,Slice,63.779903,305,0,0,no_mans_land,ad,near,-1.445467,3.365212,no_mans_land,deuce,far,-3.294058,22.981058,0.65279,down the line,In,false,14:02:20,7381.680176,123,2,
,Player,14,in_play,Backhand,Topspin,92.145714,305,0,0,no_mans_land,deuce,far,-3.96013,19.072939,no_mans_land,ad,near,-1.299856,2.70597,0.821162,down the line,In,false,14:02:22,7383.27002,123,3,
,Opponent,15,in_play,Forehand,Slice,53.128479,305,0,0,no_mans_land,deuce,near,1.86769,4.033909,no_mans_land,deuce,far,-3.907195,24.69059,0.943384,cross court,In,false,14:02:23,7384.560059,123,5,
,Player,16,in_play,Forehand,Flat,87.671616,305,0,0,no_mans_land,deuce,far,-2.115036,20.163784,no_mans_land,deuce,near,1.656794,1.991409,1.106581,cross court,In,false,14:02:26,7386.870117,123,7,
,Opponent,17,in_play,Forehand,Slice,65.945915,305,0,0,service_box,ad,far,0.614407,16.179838,out,deuce,far,-3.571345,25.955397,0.828228,down the line,Net,false,14:02:27,7388.279785,123,8,
,Opponent,1,serve,Serve,Flat,153.589355,306,0,0,service_box,deuce,near,0.887584,6.02862,no_mans_land,deuce,far,-0.924902,23.92473,2.956784,down the T,In,false,14:03:03,7423.830078,123,44,
,Player,2,return,Backhand,Flat,63.632515,306,0,0,no_mans_land,ad,far,1.089987,21.501328,no_mans_land,deuce,near,0.832124,-0.042732,0.898469,inside in,In,false,14:03:03,7424.709961,123,45,
,Opponent,1,serve,Serve,Flat,182.609344,308,0,0,service_box,deuce,near,2.420853,6.977884,no_mans_land,deuce,far,-0.799221,23.575369,3.565544,out wide,In,false,14:03:23,7444.240234,124,4,
,Player,2,return,Forehand,Topspin,62.226189,308,0,0,out,deuce,far,-0.605825,23.919136,no_mans_land,deuce_alley,near,4.543904,-0.277117,0.944637,down the line,Out,false,14:03:24,7444.959961,124,5,
,Player,0,none,Forehand,Topspin,49.350605,309,0,0,no_mans_land,ad,far,0.256499,18.666151,out,deuce,near,0.730241,-0.971771,1.906823,down the line,In,false,14:03:31,7452.259766,124,12,
,Opponent,1,serve,Serve,Flat,193.431259,310,0,0,service_box,ad,near,-3.632086,5.963419,no_mans_land,ad,far,0.196084,23.68117,2.112027,out wide,In,false,14:03:52,7473.5,124,34,
,Player,2,return,Backhand,Topspin,70.374313,310,0,0,no_mans_land,deuce,far,-0.420707,20.01256,out,ad_alley,near,-4.785931,-0.99606,0.593609,down the line,In,false,14:03:53,7474.100098,124,34,
,Opponent,3,serve_plus_one,Forehand,Topspin,115.058685,310,0,0,service_box,deuce,near,2.235959,5.916289,no_mans_land,deuce,far,-0.056622,24.164991,0.962965,cross court,In,false,14:03:55,7475.779785,124,36,
,Player,0,none,Forehand,Topspin,46.423603,311,0,0,service_box,deuce,far,-0.044001,15.764932,out,deuce,near,0.349245,-1.225909,2.674096,cross court,In,false,14:04:06,7487.540039,124,48,
,Opponent,1,serve,Serve,Flat,145.526505,312,0,0,service_box,deuce,near,3.941239,5.67239,no_mans_land,deuce,far,-0.767344,23.448839,2.990405,out wide,In,false,14:04:21,7502.299805,125,2,
,Player,2,return,Forehand,Topspin,110.661179,312,0,0,no_mans_land,ad,far,2.269944,21.121243,no_mans_land,deuce_alley,near,5.107822,0.290222,1.036364,down the line,In,false,14:04:22,7503.379883,125,3,
,Opponent,3,serve_plus_one,Backhand,Topspin,59.176632,312,0,0,service_box,ad,near,-2.445074,5.636953,no_mans_land,ad,far,1.887879,23.173719,0.477225,cross court,In,false,14:04:23,7504.220215,125,4,
,Player,4,return_plus_one,Backhand,Flat,64.5839,312,0,0,service_box,ad,near,-3.080518,10.857147,no_mans_land,ad,near,-3.908362,-0.408795,0.590964,cross court,Net,false,14:04:25,7506.129883,125,6,
,Player,1,serve,Serve,Flat,118.055405,313,0,0,service_box,deuce,near,1.002457,7.221814,service_box,deuce,near,0.741901,0.232118,2.448711,out wide,Net,false,14:04:52,7533.240234,125,33,
,Opponent,2,return,Backhand,Flat,40.87936,313,0,0,service_box,deuce,near,0.785631,8.737658,service_box,ad,far,1.256819,12.533717,2.296888,down the line,In,false,14:04:54,7534.910156,125,35,
,Player,0,none,Forehand,Topspin,88.831955,315,0,0,no_mans_land,deuce,near,2.479761,4.961642,service_box,deuce,near,2.269052,10.354523,1.203435,cross court,Net,false,14:05:22,7563.120117,126,3,
,Opponent,1,serve,Serve,Kick,103.35994,317,0,0,service_box,deuce,near,0.33218,11.489779,no_mans_land,deuce,near,0.463889,1.147882,2.482169,down the T,Net,false,14:06:01,7601.830078,126,42,
,Opponent,1,serve,Serve,Flat,117.132019,318,0,0,service_box,deuce,far,-0.708826,18.171671,no_mans_land,deuce,near,0.419131,1.488968,2.465113,down the T,In,false,14:06:12,7613.259766,126,53,
,Player,2,return,Backhand,Flat,55.579273,318,0,0,no_mans_land,ad,near,-0.512981,5.405785,no_mans_land,deuce,far,-0.616325,24.160755,1.750588,inside in,In,false,14:06:13,7614.089844,126,54,
,Opponent,3,serve_plus_one,Forehand,Topspin,88.438171,318,0,0,no_mans_land,deuce_alley,far,-5.323857,21.824841,no_mans_land,ad,near,-0.904259,2.775765,1.623572,inside in,Out,false,14:06:15,7616.02002,126,56,
,Player,0,none,Backhand,Topspin,68.82029,319,0,0,out,deuce,near,0.521517,-0.636594,service_box,ad,far,1.085128,17.047676,2.862919,down the line,Out,false,14:06:30,7631.439941,127,11,
,Opponent,1,serve,Serve,Slice,137.59021,320,0,0,service_box,ad,far,2.678906,17.041058,no_mans_land,ad,near,-0.812006,1.464321,2.430875,out wide,In,false,14:06:39,7640.109863,127,20,
,Player,2,return,Backhand,Flat,53.23608,320,0,0,no_mans_land,deuce,near,0.390296,3.926075,no_mans_land,ad,far,3.725609,24.565886,1.196929,down the line,In,false,14:06:40,7641.029785,127,21,
,Opponent,1,serve,Serve,Flat,195.680084,321,0,0,service_box,deuce,far,-3.816657,16.325832,no_mans_land,deuce,near,0.177318,1.12049,2.431003,out wide,In,false,14:06:58,7659.509766,127,40,
,Player,0,none,Forehand,Slice,100.348763,322,0,0,no_mans_land,deuce,near,0.56707,0.326894,no_mans_land,deuce_alley,far,-4.389336,23.943542,1.405551,down the line,In,false,14:06:59,7660.240234,127,40,
,Opponent,1,serve,Serve,Flat,124.574226,323,0,0,service_box,ad,far,0.125911,14.203112,no_mans_land,ad,near,-0.541551,1.193034,2.382095,down the T,In,false,14:07:18,7678.910156,127,59,
,Player,2,return,Backhand,Topspin,83.45797,323,0,0,no_mans_land,ad,far,0.176379,20.407932,service_box,ad,far,0.043796,14.647322,8.029395,cross court,Net,false,14:07:20,7681.720215,128,2,
,Opponent,1,serve,Serve,Slice,110.72039,324,0,0,service_box,ad,far,1.944866,16.669514,no_mans_land,ad,near,-0.601396,0.443507,2.586037,down the T,In,false,14:07:32,7693.370117,128,13,
,Player,2,return,Backhand,Topspin,88.980751,324,0,0,no_mans_land,ad,near,-1.420084,3.149019,out,ad,far,3.347499,25.478052,1.364915,cross court,In,false,14:07:33,7694.419922,128,14,
,Opponent,3,serve_plus_one,Backhand,Topspin,100.983139,324,0,0,no_mans_land,deuce,far,-3.983591,22.864304,no_mans_land,ad,near,-2.468461,0.564281,0.965413,down the line,In,false,14:07:35,7695.859863,128,16,
,Player,0,none,Forehand,Topspin,58.243599,325,0,0,service_box,ad,far,0.177713,16.833525,service_box,deuce,near,0.213936,6.074996,2.064741,down the line,In,false,14:08:41,7762.220215,129,22,
,Opponent,1,serve,Serve,Slice,166.690445,326,0,0,no_mans_land,ad,far,0.529366,20.631687,service_box,ad,near,0.069742,0.099784,1.962445,down the T,Out,false,14:09:14,7795.100098,129,55,
,Opponent,1,serve,Serve,Slice,156.865295,327,0,0,service_box,deuce,far,-0.825667,15.823046,no_mans_land,deuce,near,0.370341,1.390586,2.392088,down the T,In,false,14:09:33,7814.299805,130,14,
,Player,2,return,Backhand,Topspin,85.316902,327,0,0,service_box,ad,near,-0.357789,6.121667,out,deuce,far,-0.896027,25.265015,1.389385,inside in,In,false,14:09:34,7815.140137,130,15,
,Opponent,3,serve_plus_one,Backhand,Topspin,73.43779,327,0,0,no_mans_land,ad,far,0.168637,20.488857,service_box,ad,near,-0.405075,5.145733,0.619878,cross court,In,false,14:09:35,7816.129883,130,16,
,Player,4,return_plus_one,Backhand,Topspin,78.539856,327,0,0,service_box,ad,near,-1.071335,5.871282,out,ad,far,0.588424,25.811804,0.937918,cross court,In,false,14:09:36,7817.540039,130,18,
,Opponent,5,in_play,Backhand,Flat,85.502754,327,0,0,no_mans_land,deuce,far,-1.200329,19.553925,no_mans_land,ad,near,-0.997031,3.306979,0.849435,down the line,In,false,14:09:38,7818.850098,130,19,
,Player,6,in_play,Forehand,Topspin,84.290611,327,0,0,service_box,deuce,near,0.847437,6.477829,out,deuce,far,-1.080559,25.224783,0.777159,cross court,In,false,14:09:39,7820.060059,130,20,
,Opponent,7,in_play,Forehand,Topspin,85.764427,327,0,0,no_mans_land,ad,far,3.362987,19.893078,no_mans_land,deuce,near,1.151833,2.805928,1.081689,down the line,In,false,14:09:40,7821.209961,130,21,
,Opponent,1,serve,Serve,Slice,118.948967,329,0,0,no_mans_land,ad,far,0.816474,19.689978,no_mans_land,ad,near,-0.37963,0.956273,2.430037,down the T,Out,false,14:10:03,7844.060059,130,44,
,Opponent,1,serve,Serve,Slice,114.552223,330,0,0,service_box,ad,far,1.742979,14.578904,no_mans_land,ad,near,-0.35846,0.46199,2.460263,down the T,In,false,14:10:16,7857.600098,130,58,
,Player,2,return,Backhand,Topspin,98.144196,330,0,0,no_mans_land,ad,near,-0.363754,2.479187,no_mans_land,ad,far,2.951496,24.308847,1.308431,cross court,In,false,14:10:18,7858.799805,130,59,
,Opponent,3,serve_plus_one,Backhand,Flat,88.47953,330,0,0,no_mans_land,ad,far,1.411664,18.449789,no_mans_land,ad,near,-2.61965,0.191592,0.740279,cross court,In,false,14:10:19,7859.910156,130,60,
,Player,4,return_plus_one,Backhand,Topspin,114.787979,330,0,0,no_mans_land,ad,near,-1.652271,2.611773,no_mans_land,ad,far,1.807052,24.459517,1.057209,cross court,In,false,14:10:20,7861.319824,131,1,
,Opponent,5,in_play,Backhand,Topspin,95.092781,330,0,0,no_mans_land,ad,far,3.36062,20.135555,no_mans_land,ad,near,-1.793487,-0.208395,0.699938,cross court,In,false,14:10:21,7862.279785,131,2,
,Player,6,in_play,Backhand,Flat,90.648064,330,0,0,no_mans_land,ad,near,-0.452976,4.502686,no_mans_land,ad,far,3.715704,24.565403,0.955091,cross court,In,false,14:10:22,7863.709961,131,4,
,Opponent,7,in_play,Backhand,Topspin,82.494293,330,0,0,no_mans_land,deuce,far,-3.018352,19.717108,no_mans_land,ad,near,-0.855654,0.752987,0.782845,down the line,In,false,14:10:24,7864.870117,131,5,
,Player,8,in_play,Forehand,Topspin,86.484413,330,0,0,no_mans_land,deuce,near,0.62302,3.988427,out,deuce,far,-3.087478,25.778902,0.883192,cross court,In,false,14:10:25,7866.240234,131,6,
,Opponent,9,in_play,Forehand,Topspin,54.811146,330,0,0,service_box,deuce,near,2.761743,7.310303,no_mans_land,deuce,near,0.99761,2.972866,0.987129,cross court,Net,false,14:10:26,7867.509766,131,8,
,Player,1,serve,Serve,Slice,155.498001,331,0,0,service_box,ad,near,-0.286774,6.30527,no_mans_land,deuce,near,0.377291,0.648773,2.482027,down the T,Net,false,14:10:53,7893.959961,131,34,
,Opponent,1,serve,Serve,Flat,114.606369,332,0,0,service_box,deuce,far,-1.60546,15.734283,no_mans_land,deuce,near,0.314076,0.096491,2.502781,down the T,In,false,14:11:09,7910.350098,131,50,
,Player,2,return,Backhand,Topspin,93.206795,332,0,0,no_mans_land,ad,near,-0.581112,4.433629,no_mans_land,deuce,far,-2.481031,22.260838,1.281412,inside in,In,false,14:11:10,7911.720215,131,52,
,Opponent,3,serve_plus_one,Backhand,Topspin,76.797432,332,0,0,no_mans_land,ad,far,1.83285,20.013195,no_mans_land,ad,near,-0.442914,2.447901,0.856295,cross court,In,false,14:11:11,7912.629883,131,53,
,Player,4,return_plus_one,Backhand,Topspin,85.579063,332,0,0,no_mans_land,ad,near,-1.272167,3.897814,out,ad,far,1.781084,25.537645,0.821139,cross court,In,false,14:11:13,7914,131,54,
,Opponent,5,in_play,Backhand,Topspin,76.745216,332,0,0,no_mans_land,ad,far,2.546569,19.043526,no_mans_land,ad,near,-1.688284,1.100271,0.539468,cross court,In,false,14:11:14,7915.109863,131,55,
,Player,6,in_play,Backhand,Topspin,94.641846,332,0,0,no_mans_land,ad,near,-0.092697,0.910096,no_mans_land,ad,far,3.236457,24.940897,0.912331,cross court,In,false,14:11:15,7916.399902,131,56,
,Opponent,7,in_play,Backhand,Flat,97.81179,332,0,0,no_mans_land,deuce,far,-1.641905,20.949469,out,ad,near,-2.028109,-0.809273,0.670548,down the line,In,false,14:11:17,7917.830078,131,58,
,Player,8,in_play,Forehand,Topspin,111.392303,332,0,0,service_box,deuce,near,1.46655,7.145756,no_mans_land,deuce,far,-1.61462,24.880182,0.848054,cross court,In,false,14:11:18,7919.029785,131,59,
,Opponent,9,in_play,Forehand,Topspin,97.327934,332,0,0,no_mans_land,ad,far,2.607472,18.890591,no_mans_land,deuce,near,2.756747,1.362814,0.682555,down the line,In,false,14:11:19,7920.27002,132,0,
,Player,10,in_play,Backhand,Topspin,69.803604,332,0,0,no_mans_land,deuce,near,0.364924,5.094352,out,ad,far,2.735732,25.558687,0.949487,down the line,In,false,14:11:20,7921.390137,132,1,
,Opponent,11,in_play,Forehand,Flat,73.705566,332,0,0,no_mans_land,deuce,far,-1.852223,21.057899,no_mans_land,ad,near,-0.128228,1.216504,0.897394,inside in,In,false,14:11:22,7922.790039,132,3,
,Player,12,in_play,Forehand,Topspin,85.406006,332,0,0,service_box,deuce,near,1.317549,6.950533,out,deuce,far,-1.949065,25.771992,0.769322,cross court,In,false,14:11:23,7924.200195,132,4,
,Opponent,13,in_play,Forehand,Topspin,94.145607,332,0,0,out,ad_alley,far,5.40183,25.011168,no_mans_land,deuce,near,2.176496,1.469988,1.079839,down the line,Out,false,14:11:24,7925.52002,132,6,
,Player,1,serve,Serve,Flat,175.469574,333,0,0,service_box,deuce,far,-0.025255,17.087894,no_mans_land,ad,near,-0.409038,0.847603,2.441405,down the T,Out,false,14:11:56,7957.120117,132,37,
,Opponent,1,serve,Serve,Flat,114.250015,334,0,0,service_box,ad,far,1.134174,16.346249,no_mans_land,ad,near,-0.529174,-0.174401,2.514852,down the T,In,false,14:12:14,7974.870117,132,55,
,Player,2,return,Forehand,Flat,86.289276,334,0,0,no_mans_land,deuce,near,0.738464,3.453853,no_mans_land,ad,far,2.002705,24.765194,1.279294,inside in,In,false,14:12:14,7975.629883,132,56,
,Opponent,3,serve_plus_one,Forehand,Flat,81.829002,334,0,0,no_mans_land,ad,far,3.648206,20.360825,no_mans_land,deuce,near,0.678135,1.637931,0.982322,down the line,In,false,14:12:16,7976.75,132,57,
,Player,4,return_plus_one,Backhand,Topspin,87.749886,334,0,0,no_mans_land,deuce,near,0.159641,3.150996,out,ad,far,3.531563,25.352262,1.003876,down the line,In,false,14:12:17,7978.120117,132,58,
,Opponent,5,in_play,Forehand,Topspin,72.67823,334,0,0,service_box,ad,near,-1.703126,11.129233,no_mans_land,ad,near,-0.464259,-0.218513,0.908371,inside out,Net,false,14:12:18,7979.390137,132,59,
,Opponent,0,none,Forehand,Topspin,87.186066,335,0,0,no_mans_land,deuce,near,1.270007,3.893397,out,deuce,near,0.720264,-1.516796,1.726671,cross court,Net,false,14:12:25,7986.52002,133,7,
,Opponent,1,serve,Serve,Flat,162.202377,336,0,0,service_box,deuce,far,-1.403044,16.000246,no_mans_land,deuce,near,0.260295,1.111339,2.464004,down the T,In,false,14:12:49,8010.740234,133,31,
,Player,2,return,Backhand,Topspin,79.248695,336,0,0,service_box,deuce,near,0.985241,6.328172,no_mans_land,deuce,far,-0.882976,23.982738,1.303735,inside out,In,false,14:12:50,8011.459961,133,31,
,Opponent,3,serve_plus_one,Forehand,Topspin,114.183136,336,0,0,no_mans_land,deuce,far,-3.881633,20.799355,no_mans_land,deuce,near,1.332762,-0.265801,0.784273,cross court,In,false,14:12:52,8012.779785,133,33,
,Player,4,return_plus_one,Forehand,Topspin,76.110748,336,0,0,service_box,ad,near,-1.778712,6.692151,out,deuce_alley,far,-4.772601,25.827923,0.944399,down the line,In,false,14:12:53,8013.97998,133,34,
,Opponent,5,in_play,Backhand,Flat,89.851318,336,0,0,no_mans_land,ad,far,2.587841,20.279049,no_mans_land,ad,near,-0.547795,4.40575,1.128198,cross court,In,false,14:12:54,8015.450195,133,35,
,Player,6,in_play,Backhand,Topspin,88.25444,336,0,0,no_mans_land,ad,near,-2.047103,3.07092,out,ad,far,2.920309,25.078171,0.798373,cross court,In,false,14:12:55,8016.5,133,37,
,Opponent,7,in_play,Backhand,Topspin,77.154938,336,0,0,no_mans_land,ad,far,1.320504,19.97644,no_mans_land,ad,near,-2.436269,1.130115,0.703593,cross court,In,false,14:12:56,8017.700195,133,38,
,Player,8,in_play,Backhand,Topspin,87.681992,336,0,0,no_mans_land,deuce,near,0.324219,3.151516,out,ad,far,1.293488,25.550287,0.9002,down the line,In,false,14:12:58,8019.02002,133,39,
,Opponent,1,serve,Serve,Slice,138.967636,337,0,0,service_box,ad,far,1.359913,16.556555,no_mans_land,ad,near,-0.879306,0.599828,2.53458,down the T,In,false,14:13:38,8058.870117,134,19,
,Player,2,return,Forehand,Topspin,81.808594,337,0,0,no_mans_land,ad,near,-1.294868,3.712725,no_mans_land,ad,far,1.464767,24.452806,1.246041,inside out,In,false,14:13:38,8059.680176,134,20,
,Opponent,3,serve_plus_one,Backhand,Topspin,84.0084,337,0,0,no_mans_land,ad,far,2.591352,20.893682,no_mans_land,ad,near,-1.471472,1.992315,0.878989,cross court,In,false,14:13:40,8060.879883,134,21,
,Player,4,return_plus_one,Backhand,Topspin,93.549995,337,0,0,no_mans_land,ad,near,-2.404351,4.477667,no_mans_land,ad,far,3.376811,24.663698,0.949766,cross court,In,false,14:13:41,8062.200195,134,22,
,Opponent,5,in_play,Backhand,Flat,87.197472,337,0,0,no_mans_land,deuce,far,-0.742881,18.451544,no_mans_land,ad,near,-2.717275,0.16083,0.65749,down the line,In,false,14:13:42,8063.430176,134,23,
,Player,6,in_play,Forehand,Topspin,82.384674,337,0,0,no_mans_land,ad,near,-1.375638,4.110306,out,deuce,far,-0.660518,25.097898,0.779457,down the line,In,false,14:13:43,8064.600098,134,25,
,Opponent,7,in_play,Backhand,Topspin,75.814529,337,0,0,no_mans_land,ad,far,1.770204,19.986565,no_mans_land,ad,near,-1.554631,0.494017,0.856883,cross court,In,false,14:13:45,8065.870117,134,26,
,Player,8,in_play,Backhand,Topspin,86.55677,337,0,0,no_mans_land,ad,near,-0.752016,2.585774,out,ad,far,2.588465,25.533476,0.958125,cross court,In,false,14:13:46,8067.310059,134,27,
