,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,Bounce (x)Old,Bounce (y)Old,ShotOld,ResultOld,Hit (x)Old,Hit (y)Old,comment,Result2,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,P_FH-Line,P_FH-Middle,P_FH-Cross,P_FH-II,P_FH-IO,P_FH-IM,P_FH-D,P_FH-Cross-Pass,P_FH-Middle-Pass,P_FH-Line-Pass,P_BH-Line,P_BH-Middle,P_BH-Cross,P_BH-Slice,P_BH-D,P_BH-Cross-Pass,P_BH-Middle-Pass,P_BH-Line-Pass,P_VOL,P_SMA,O_FH-Line,O_FH-Middle,O_FH-Cross,O_FH-II,O_FH-IO,O_FH-IM,O_FH-D,O_FH-Cross-Pass,O_FH-Middle-Pass,O_FH-Line-Pass,O_BH-Line,O_BH-Middle,O_BH-Cross,O_BH-Slice,O_BH-D,O_BH-Cross-Pass,O_BH-Middle-Pass,O_BH-Line-Pass,O_VOL,O_SMA,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5
527,Opponent,0,return,Backhand,Slice,40.36116,208,0.0,0.0,service_box,deuce_alley,far,-5.061461,12.83266,out,deuce,far,-1.361681,25.001921,1.088174,inside in,Net,False,22:55:49,5413.899902,-1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,True,True,1.0,115.0,0.0,0.0,4.0,6.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Player,1,serve,Serve,Slice,145.279877,208,0.0,0.0,service_box,deuce,far,-0.933333333,19.07,no_mans_land,deuce,near,0.444331,0.0,2.54199,down the T,Out,False,22:55:48,5413.129883,-1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,True,True,1.0,115.0,0.0,0.0,4.0,6.0,0.0,0.0,-0.521937,17.116755,,In,0.444331,0.013174,,,,-1.0,-1.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
528,Player,1,serve,Serve,Slice,123.616066,209,0.0,0.0,service_box,deuce,far,-2.484974,16.906673,no_mans_land,deuce,near,0.487929,0.359435,2.354281,out wide,In,False,22:55:58,5423.430176,1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,False,True,1.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
529,Opponent,2,return,Forehand,Topspin,81.73539,209,0.0,0.0,no_mans_land,deuce,near,0.725117,2.563468,out,deuce,far,-3.468283,25.030848,1.074088,cross court,In,False,22:55:59,5424.27002,1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,False,True,1.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,FH,Middle,,,
530,Player,3,serve_plus_one,Forehand,Topspin,88.538849,209,0.0,0.0,no_mans_land,deuce,far,-3.266666667,22.47,no_mans_land,deuce,near,0.692166,-0.255454,0.886423,cross court,In,False,22:56:00,5425.430176,1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,False,True,1.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.389289,22.8895,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
531,Opponent,4,return_plus_one,Forehand,Topspin,94.267609,209,0.0,0.0,no_mans_land,deuce,near,1.243879,2.913253,out,deuce_alley,far,-4.420692,26.251579,1.03551,down the line,In,False,22:56:01,5426.629883,1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,False,True,1.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
532,Player,5,in_play,Forehand,Topspin,83.194145,209,0.0,0.0,no_mans_land,ad,far,3.124126,19.433155,no_mans_land,deuce,near,2.013746,0.201372,0.845702,down the line,In,False,22:56:03,5427.799805,1,115.0,0.0,0.0,4.0,6.0,0.0,0.0,False,True,1.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,W,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
533,Opponent,0,none,Backhand,Topspin,39.653397,210,0.0,0.0,service_box,deuce,near,0.159313,5.580546,service_box,deuce,far,-0.084672,16.23571,1.691675,inside out,In,False,22:56:06,5431.470215,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Player,1,serve,Serve,Slice,137.554901,211,0.0,0.0,service_box,ad,far,3.464229,16.17967,out,ad,near,-0.507967,-0.839653,2.511264,out wide,In,False,22:56:25,5450.47998,1,116.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,117.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
535,Opponent,2,return,Backhand,Topspin,87.147369,211,0.0,0.0,no_mans_land,ad_out,near,-0.966666667,-1.33,no_mans_land,ad_alley,far,5.069937,24.534678,1.199781,down the line,Out,False,22:56:26,5451.25,1,116.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,117.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.792473,0.949007,,,,,,,FE,2.0,1.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
536,Player,1,serve,Serve,Slice,134.507645,212,0.0,0.0,service_box,deuce,far,-0.311523,16.941185,no_mans_land,deuce,near,0.417783,-0.109407,2.589458,down the T,In,False,22:56:42,5467.680176,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
537,Opponent,2,return,Backhand,Topspin,70.153214,212,0.0,0.0,no_mans_land,ad,near,-0.359273,2.265498,no_mans_land,deuce,far,-1.067575,24.583294,1.073379,inside in,In,False,22:56:43,5468.450195,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,BH,IM,,,
538,Player,3,serve_plus_one,Forehand,Topspin,109.964584,212,0.0,0.0,no_mans_land,ad,far,1.711452,19.872404,no_mans_land,ad,near,-0.558825,0.107483,0.929802,inside out,In,False,22:56:45,5469.779785,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
539,Opponent,4,return_plus_one,Backhand,Topspin,89.807037,212,0.0,0.0,service_box,ad,near,-2.548881,5.996119,out,ad,far,1.906582,26.759752,0.828501,cross court,In,False,22:56:46,5471.049805,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
540,Player,5,in_play,Backhand,Topspin,89.422569,212,0.0,0.0,no_mans_land,ad,far,0.730209,19.774883,no_mans_land,ad,near,-3.253737,0.185828,0.751999,cross court,In,False,22:56:47,5472.319824,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
541,Opponent,6,in_play,Backhand,Topspin,103.30117,212,0.0,0.0,service_box,ad,near,-2.543139,6.246329,out,ad,far,1.269518,25.752756,0.947653,cross court,In,False,22:56:48,5473.450195,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
542,Player,7,in_play,Backhand,Flat,95.608978,212,0.0,0.0,service_box,ad,far,2.903557,17.89023,out,ad,near,-4.043093,-0.595859,0.452716,cross court,In,False,22:56:49,5474.680176,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
543,Opponent,8,in_play,Backhand,Topspin,115.428879,212,0.0,0.0,service_box,deuce,near,2.082701,5.891522,no_mans_land,ad,far,3.983444,24.88348,1.031603,down the line,In,False,22:56:51,5475.950195,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,,
544,Player,9,in_play,Forehand,Flat,80.951851,212,0.0,0.0,out,deuce_out,far,-5.989754,23.84898,no_mans_land,deuce,near,0.901548,0.027719,0.624421,down the line,Out,False,22:56:52,5477.120117,2,117.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,UE,9.0,9.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
545,Player,1,serve,Serve,Flat,117.690926,213,0.0,0.0,service_box,ad,far,2.760643,15.121737,no_mans_land,ad,near,-0.933959,-0.412489,2.648968,out wide,In,False,22:57:14,5499.149902,1,118.0,2.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0,119.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
546,Opponent,2,return,Backhand,Flat,75.9813,213,0.0,0.0,no_mans_land,deuce,near,2.3,-0.63,no_mans_land,ad_alley,far,4.730541,24.29389,1.132836,down the line,Out,False,22:57:15,5499.779785,1,118.0,2.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0,119.0,3.0,1.0,0.0,0.0,0.0,0.0,2.157065,3.917572,,In,,,,,FE,2.0,1.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,,
547,Player,1,serve,Serve,Slice,104.662872,214,0.0,0.0,service_box,deuce,near,0.130242,5.996119,no_mans_land,deuce,near,0.341587,0.604073,2.530672,down the T,Net,False,22:57:32,5516.75,-1,119.0,3.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0,119.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
548,Opponent,0,none,Feed,Slice,8.770048,215,0.0,0.0,no_mans_land,deuce,far,-0.790636,19.340691,service_box,deuce,far,-1.000421,12.380552,1.843137,---,Net,False,22:57:41,5526.149902,2,119.0,3.0,1.0,0.0,0.0,0.0,0.0,False,True,1.0,120.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Opponent,0,none,Forehand,Topspin,72.29583,215,0.0,0.0,service_box,deuce,far,-1.116699,18.247248,no_mans_land,deuce_alley,far,-4.93077,24.019663,0.613659,down the line,Net,False,22:57:42,5526.75,2,119.0,3.0,1.0,0.0,0.0,0.0,0.0,False,True,1.0,120.0,3.0,2.0,0.0,0.0,0.0,0.0,,,2.0,,,,,,,1.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Player,1,serve,Serve,,,215,,,,,,-4.533333333,17.77,,deuce,near,0.5,-0.53,,,Out,,,5525.75,2,119.0,3.0,1.0,0.0,0.0,0.0,0.0,False,True,1.0,120.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,UE,1.0,1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
550,Player,1,serve,Serve,Flat,128.672958,216,0.0,0.0,service_box,ad,far,3.088271,15.502044,no_mans_land,ad,near,-0.857331,-0.336577,2.512159,out wide,In,False,22:58:05,5549.97998,1,120.0,3.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,wide,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
551,Opponent,2,return,Backhand,Flat,56.099045,216,0.0,0.0,service_box,ad,near,-0.774393,5.783689,no_mans_land,ad_alley,far,4.355311,23.320116,1.124152,down the line,In,False,22:58:06,5550.720215,1,120.0,3.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
552,Player,3,serve_plus_one,Forehand,Topspin,105.05658,216,0.0,0.0,no_mans_land,deuce,far,-2.875671,18.716555,no_mans_land,ad,near,-2.215839,0.678384,1.095603,inside in,In,False,22:58:07,5552.419922,1,120.0,3.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,FH,IO,,,
553,Opponent,4,return_plus_one,Forehand,Topspin,92.670494,216,0.0,0.0,out,deuce,near,1.611545,-0.209054,out,deuce,far,-3.826046,26.045725,0.874779,cross court,Out,False,22:58:08,5553.450195,1,120.0,3.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,UE,4.0,4.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
554,Opponent,1,serve,Serve,Slice,131.457169,217,0.0,0.0,service_box,deuce,far,-1.641273,17.732803,no_mans_land,deuce,near,0.502057,1.178314,2.335476,down the T,In,False,22:59:11,5616.580078,1,121.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,1.0,122.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
555,Player,2,return,Backhand,Topspin,80.326012,217,0.0,0.0,no_mans_land,ad,near,-2.159158,4.216522,out,deuce,far,-2.859982,25.274025,1.13225,inside in,In,False,22:59:12,5617.379883,1,121.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,1.0,122.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,BH,II,,,
556,Opponent,3,serve_plus_one,Backhand,Topspin,52.239952,217,0.0,0.0,service_box,ad,near,-1.066863,6.047267,no_mans_land,ad,near,-2.111772,0.193976,0.803665,cross court,Net,False,22:59:13,5618.649902,1,121.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,1.0,122.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,UE,3.0,3.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
557,Opponent,1,serve,Serve,Flat,120.351379,218,0.0,0.0,service_box,ad,far,3.232542,15.46493,no_mans_land,ad,near,-0.818607,0.764599,2.43633,out wide,In,False,22:59:32,5636.919922,2,122.0,1.0,0.0,1.0,0.0,0.0,0.0,True,False,1.0,123.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
558,Player,2,return,Backhand,Slice,43.053253,218,0.0,0.0,service_box,ad,far,1.853293,12.537816,out,ad_out,far,5.539146,25.185171,1.062454,down the line,Net,False,22:59:33,5637.75,2,122.0,1.0,0.0,1.0,0.0,0.0,0.0,True,False,1.0,123.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
560,Player,0,return,Backhand,Topspin,79.971786,219,0.0,0.0,no_mans_land,deuce,near,2.463261,3.779131,no_mans_land,deuce,far,-2.209283,24.92098,1.044534,inside out,In,False,22:59:56,5661.129883,-2,123.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,123.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Opponent,0,serve_plus_one,Forehand,Flat,87.726234,219,0.0,0.0,no_mans_land,ad,far,2.560181,19.860016,no_mans_land,deuce,near,3.32679,0.993583,1.234795,down the line,In,False,22:59:57,5662.529785,-2,123.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,123.0,1.0,1.0,1.0,0.0,0.0,0.0,,,3.0,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Opponent,1,serve,Serve,Flat,121.886116,219,0.0,0.0,service_box,deuce,far,-1.033333333,18.57,no_mans_land,deuce,near,0.599576,0.0,2.713026,down the T,Out,False,22:59:55,5660.399902,-2,123.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,123.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.06792,17.119841,,In,0.599576,-0.465142,,,,-1.0,-1.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
562,Opponent,1,serve,Serve,Slice,103.920456,220,0.0,0.0,service_box,deuce,far,-2.554467,17.32468,no_mans_land,deuce,near,0.689963,0.712795,2.393297,out wide,In,False,23:00:09,5674.330078,1,123.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,124.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
563,Player,2,return,Forehand,Topspin,109.397995,220,0.0,0.0,no_mans_land,deuce,near,1.889553,3.89795,no_mans_land,deuce_alley,far,-4.701959,24.938164,0.803523,down the line,In,False,23:00:10,5675.169922,1,123.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,124.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
564,Opponent,3,serve_plus_one,Forehand,Topspin,101.640282,220,0.0,0.0,out,ad,far,4.366666667,21.07,no_mans_land,deuce,near,2.991407,-0.488228,0.765184,down the line,Out,False,23:00:11,5676.200195,1,123.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,124.0,2.0,1.0,1.0,0.0,0.0,0.0,3.743176,25.011168,,,,,,,UE,3.0,3.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
565,Opponent,1,serve,Serve,Flat,129.19957,221,0.0,0.0,service_box,ad,far,0.517575,18.267357,no_mans_land,ad,near,-0.846105,0.739232,2.412108,down the T,In,False,23:00:48,5713.029785,2,124.0,2.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,125.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
566,Player,2,return,Forehand,Flat,104.398537,221,0.0,0.0,no_mans_land,ad,near,-0.510857,3.890707,out,ad,far,1.008465,25.81035,1.051929,inside out,In,False,23:00:49,5713.970215,2,124.0,2.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,125.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,FH,IM,,,
567,Opponent,3,serve_plus_one,Forehand,Topspin,85.677635,221,0.0,0.0,no_mans_land,ad,far,1.439379,19.7486,no_mans_land,ad,near,-0.803517,0.006539,0.837567,inside out,In,False,23:00:50,5714.970215,2,124.0,2.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,125.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
568,Player,4,return_plus_one,Forehand,Topspin,61.173656,221,0.0,0.0,service_box,ad,far,2.831484,11.92436,out,ad,far,2.694001,25.731394,1.401494,inside out,Net,False,23:00:51,5716.27002,2,124.0,2.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,125.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,UE,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,FH,IO,,,
571,Opponent,0,serve_plus_one,Forehand,Flat,76.344353,222,0.0,0.0,service_box,ad,far,1.972721,16.206848,no_mans_land,ad,near,-0.500693,0.129647,0.640069,inside out,In,False,23:01:14,5739.129883,2,125.0,2.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,126.0,2.0,3.0,1.0,0.0,0.0,0.0,,,3.0,,,,,,,2.0,1.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Opponent,1,serve,Serve,Slice,118.707924,222,0.0,0.0,service_box,deuce,far,-2.127584,18.181095,no_mans_land,deuce,near,0.740432,1.185639,2.435865,down the T,In,False,23:01:12,5737.100098,2,125.0,2.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,126.0,2.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,deuce,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
