,Player,Shot,Type,Stroke,Spin,Speed,Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Result2,Bounce (x)2,Bounce (y)2,ResultOld,Bounce (x)old,Bounce (y)old,Bounce (x)Old,Bounce (y)Old,comment
821,Player,10,in_play,Forehand,Flat,102,268,0,0,service_box,ad,far,1.29043,15.426979,no_mans_land,ad,near,-3.906396,4.359182,1.619018,---,In,False,16:44:35,7242.540039,1,,,,,,,,,
822,Opponent,11,in_play,Backhand,Topspin,58,268,0,0,no_mans_land,deuce,near,0.407139,3.609127,no_mans_land,ad_alley,far,4.462955,24.440084,0.880636,down the line,In,False,16:44:35,7243.5,1,,,,,,,,,
823,Player,12,in_play,Forehand,Topspin,85,268,0,0,no_mans_land,deuce,far,-3.542506,19.697641,no_mans_land,ad,near,-0.40572,0.858064,1.059096,inside in,In,False,16:44:37,7245.240234,1,,,,,,,,,
824,Opponent,13,in_play,Forehand,Topspin,72,268,0,0,service_box,deuce,near,1.030389,6.093976,out,deuce_alley,far,-4.360057,25.825632,0.961963,down the line,In,False,16:44:39,7246.600098,1,,,,,,,,,
825,Player,14,in_play,Forehand,Topspin,91,268,0,0,no_mans_land,ad,far,3.087111,20.228983,no_mans_land,deuce,near,2.502545,1.06753,0.618414,down the line,In,False,16:44:40,7248.100098,1,,,,,,,,,
826,Opponent,15,in_play,Backhand,Flat,85,268,0,0,service_box,deuce,far,-0.724602,11.971098,out,ad,far,3.29673,25.257601,0.596889,down the line,Net,False,16:44:42,7249.580078,1,,,,,,,,,
827,Opponent,1,first_serve,Serve,Flat,169,269,0,0,service_box,ad,near,-0.130201,7.138799,no_mans_land,ad,far,0.498346,24.767385,2.47848,down the T,In,False,16:45:22,7289.899902,0,,,,,,,,,
828,Player,2,return,Forehand,Flat,54,269,0,0,service_box,ad,far,1.938371,13.903867,no_mans_land,ad,near,-0.551361,-0.2891,0.834154,inside out,In,False,16:45:23,7290.640137,0,,,,,,,,,
829,Opponent,3,serve_plus_one,Backhand,Topspin,94,269,0,0,no_mans_land,ad,near,-2.580525,2.746131,no_mans_land,ad,far,2.462219,22.19182,0.924265,cross court,In,False,16:45:24,7292.180176,0,,,,,,,,,
830,Player,4,return_plus_one,Backhand,Slice,59,269,0,0,out,ad,far,0.335141,25.108591,out,ad,near,-3.586166,-0.540054,0.480145,cross court,Out,False,16:45:25,7293.279785,0,,,,,,,,,
831,Opponent,1,first_serve,Serve,Flat,130,270,0,0,service_box,deuce,near,2.187001,6.734374,no_mans_land,deuce,far,-0.879447,23.559797,2.518299,down the T,In,False,16:46:06,7334.5,0,,,,,,,,,
832,Player,2,return,Forehand,Topspin,67,270,0,0,no_mans_land,deuce,far,-1.529083,18.821985,no_mans_land,deuce,near,3.373945,0.74632,1.046821,cross court,In,False,16:46:07,7335.299805,0,,,,,,,,,
833,Opponent,3,serve_plus_one,Forehand,Topspin,66,270,0,0,service_box,deuce,near,1.049745,6.153114,out,deuce,far,-2.587708,25.894297,0.954287,cross court,In,False,16:46:09,7336.779785,0,,,,,,,,,
834,Opponent,1,first_serve,Serve,Flat,136,272,0,0,service_box,deuce,far,-0.764811,15.108196,out,ad,far,1.038692,25.02664,2.541549,down the T,Net,False,16:46:41,7369.439941,-2,,,,,,,,,
835,Opponent,1,second_serve,Serve,Flat,143,273,0,0,service_box,ad,near,-0.404506,6.366607,out,ad,far,0.695808,23.643412,2.639007,down the T,In,False,16:46:57,7385.439941,0,,,,,,,,,
836,Player,2,return,Forehand,Flat,55,273,0,0,service_box,ad,far,1.394483,12.28906,no_mans_land,ad,near,-0.66049,0.377458,0.839603,inside out,In,False,16:46:58,7386.240234,0,,,,,,,,,
837,Opponent,3,serve_plus_one,Backhand,Flat,83,273,0,0,no_mans_land,ad,near,-0.3351,3.435426,no_mans_land,ad,far,2.354361,23.839361,0.977731,cross court,In,False,16:47:00,7387.660156,0,,,,,,,,,
838,Player,4,return_plus_one,Backhand,Topspin,95,273,0,0,no_mans_land,deuce,far,-3.485559,22.608873,no_mans_land,ad,near,-0.739712,0.330624,0.594512,down the line,In,False,16:47:01,7388.700195,0,,,,,,,,,
839,Opponent,5,in_play,Forehand,Flat,70,273,0,0,no_mans_land,deuce,near,0.822555,0.65011,out,deuce,far,-3.580612,26.002439,0.86649,cross court,In,False,16:47:02,7390.060059,0,,,,,,,,,
840,Player,6,in_play,Forehand,Topspin,84,273,0,0,service_box,deuce,far,-1.679066,16.820999,no_mans_land,deuce,near,2.959779,-0.51632,1.076079,cross court,In,False,16:47:04,7391.97998,0,,,,,,,,,
841,Opponent,7,in_play,Forehand,Topspin,83,273,0,0,no_mans_land,deuce,near,1.973747,3.015628,out,deuce,far,-3.223004,25.329332,0.857444,cross court,In,False,16:47:05,7393.339844,0,,,,,,,,,
842,Player,8,in_play,Forehand,Topspin,85,273,0,0,service_box,ad,near,-0.166471,11.493478,no_mans_land,deuce,near,2.690553,-0.229748,0.779339,down the line,Net,False,16:47:07,7394.540039,0,,,,,,,,,
843,Player,1,first_serve,Serve,Slice,142,274,0,0,service_box,ad,near,-0.734494,11.506575,no_mans_land,deuce,near,0.359142,0.385712,2.197875,down the T,Net,False,16:47:42,7430.180176,-1,,,,,,,,,
844,Player,1,second_serve,Serve,Slice,120,275,0,0,service_box,deuce,far,-2.082516,13.441026,no_mans_land,deuce,near,0.478285,0.660815,2.395495,out wide,Let,False,16:47:53,7440.779785,0,Let,-2.082516,13.441026,In,,,-2.082516,13.441026,
845,Opponent,2,return,Forehand,Topspin,62,275,0,0,no_mans_land,deuce,near,0.648862,4.956286,no_mans_land,deuce,far,-3.800427,23.942869,0.688366,cross court,In,False,16:47:54,7441.839844,0,,,,,,,,,
846,Player,1,first_serve,Serve,Slice,110,276,0,0,service_box,deuce,far,-0.821509,17.444832,no_mans_land,deuce,near,0.334148,0.10647,2.391451,down the T,In,False,16:48:03,7450.799805,0,,,,,,,,,
847,Opponent,2,return,Backhand,Topspin,73,276,0,0,service_box,ad,near,-0.803279,6.867726,no_mans_land,deuce,far,-1.271267,24.741943,1.122718,inside in,In,False,16:48:04,7451.680176,0,,,,,,,,,
848,Player,3,serve_plus_one,Backhand,Flat,106,276,0,0,no_mans_land,ad,far,3.627326,19.126493,no_mans_land,ad,near,-0.762519,2.17202,0.767619,cross court,In,False,16:48:05,7453.080078,0,,,,,,,,,
849,Opponent,4,return_plus_one,Backhand,Flat,82,276,0,0,out,ad_alley,far,4.859588,23.0,out,ad_alley,far,4.859588,25.162012,0.88373,cross court,In,False,16:48:06,7454.140137,0,In,4.859588,23.0,Net,,,4.859588,23.953224,
850,Opponent,5,in_play,Backhand,Flat,68,276,0,0,service_box,deuce,near,1.337118,5.851402,no_mans_land,ad,far,3.855358,19.977446,1.352828,down the line,In,False,16:48:07,7454.799805,0,,,,,,,,,
851,Player,6,in_play,FH Volley,Flat,32,276,0,0,service_box,ad,far,3.183574,17.418821,service_box,deuce,near,1.076961,5.531495,0.338002,down the line,In,False,16:48:07,7455.279785,0,,,,,,,,,
852,Opponent,7,in_play,Backhand,Topspin,89,276,0,0,no_mans_land,deuce,near,3.338856,3.670123,no_mans_land,ad_alley,far,4.788739,23.164406,0.720732,down the line,In,False,16:48:09,7457.080078,0,,,,,,,,,
853,Player,1,first_serve,Serve,Slice,134,277,0,0,service_box,ad,far,3.012901,15.74038,no_mans_land,ad,near,-0.786707,0.181941,2.629078,out wide,In,False,16:48:35,7482.540039,1,,,,,,,,,
854,Opponent,2,return,Backhand,Topspin,87,277,0,0,service_box,deuce,near,1.216532,7.545339,no_mans_land,ad_alley,far,5.291399,24.606138,0.945838,down the line,In,False,16:48:36,7483.879883,1,,,,,,,,,
855,Player,3,serve_plus_one,Forehand,Topspin,70,277,0,0,no_mans_land,ad,far,3.220809,21.439253,no_mans_land,deuce,near,0.305233,4.362179,0.820889,down the line,In,False,16:48:37,7484.740234,1,,,,,,,,,
856,Player,1,first_serve,Serve,Flat,119,279,0,0,service_box,deuce,far,-1.660033,19.0,no_mans_land,deuce,near,0.075256,0.816997,2.372954,down the T,Out,False,16:49:06,7514.299805,-1,Out,-1.660033,19.0,In,,,-1.660033,19.0,
857,Opponent,0,return,Backhand,Topspin,80,279,0,0,no_mans_land,ad,near,-0.661744,5.045523,no_mans_land,deuce,far,-1.759172,24.648993,1.397314,inside in,In,False,16:49:07,7514.97998,-1,,,,,,,,,
858,Player,0,serve_plus_one,Backhand,Topspin,56,279,0,0,service_box,deuce,near,1.640111,11.369544,no_mans_land,ad,near,-0.462357,1.892935,0.701231,down the line,Net,False,16:49:08,7516.379883,-1,,,,,,,,,
859,Player,1,first_serve,Serve,Slice,119,280,0,0,service_box,deuce,far,-2.678676,17.609291,no_mans_land,deuce,near,0.385456,0.341897,2.433027,out wide,In,False,16:49:19,7526.540039,0,,,,,,,,,
860,Opponent,2,return,Forehand,Topspin,80,280,0,0,no_mans_land,ad,near,-0.1065,4.754136,no_mans_land,deuce,far,-3.44909,23.940931,0.808055,down the line,In,False,16:49:19,7527.379883,0,,,,,,,,,
861,Player,3,serve_plus_one,Forehand,Topspin,76,280,0,0,no_mans_land,ad,far,1.269654,19.677097,no_mans_land,deuce,near,0.036937,0.794884,0.594006,down the line,In,False,16:49:21,7528.640137,0,,,,,,,,,
862,Opponent,4,return_plus_one,Forehand,Topspin,93,280,0,0,no_mans_land,deuce,near,1.443396,3.775177,out,ad,far,1.876468,25.229921,1.102449,inside in,In,False,16:49:22,7529.939941,0,,,,,,,,,
863,Player,5,in_play,Forehand,Topspin,71,280,0,0,no_mans_land,ad,far,1.561503,19.770729,no_mans_land,deuce,near,1.431483,1.384196,0.768831,down the line,In,False,16:49:23,7531.100098,0,,,,,,,,,
864,Opponent,6,in_play,Backhand,Flat,101,280,0,0,service_box,ad,near,-3.369105,5.760313,out,ad,far,1.423103,25.158876,1.136351,cross court,In,False,16:49:25,7532.560059,0,,,,,,,,,
865,Player,7,in_play,Backhand,Topspin,65,280,0,0,service_box,ad,far,2.194993,16.005079,no_mans_land,ad_alley,near,-4.454103,0.75528,0.370878,down the line,In,False,16:49:26,7533.799805,0,,,,,,,,,
866,Opponent,8,in_play,Backhand,Flat,101,280,0,0,service_box,deuce,near,2.228686,7.877698,no_mans_land,ad_alley,far,4.286674,23.885592,0.765964,down the line,In,False,16:49:27,7535.399902,0,,,,,,,,,
867,Player,9,in_play,Forehand,Flat,77,280,0,0,no_mans_land,deuce_alley,far,-4.856112,21.191486,no_mans_land,deuce,near,2.051947,0.210353,0.255411,down the line,Out,False,16:49:29,7536.580078,0,,,,,,,,,
868,Player,1,first_serve,Serve,Slice,110,281,0,0,service_box,ad,far,2.396383,15.496017,no_mans_land,ad,near,-0.930672,0.987534,2.437375,out wide,In,False,16:50:00,7567.97998,1,,,,,,,,,
869,Opponent,2,return,Backhand,Flat,105,281,0,0,no_mans_land,ad,near,-1.28997,4.06283,no_mans_land,ad,far,3.891378,24.179024,1.121929,cross court,In,False,16:50:01,7568.859863,1,,,,,,,,,
870,Player,3,serve_plus_one,Backhand,Flat,83,281,0,0,service_box,ad,far,1.418812,16.17934,no_mans_land,ad,near,-2.145453,0.489668,0.587265,cross court,In,False,16:50:02,7569.959961,1,,,,,,,,,
871,Opponent,4,return_plus_one,Backhand,Slice,62,281,0,0,no_mans_land,deuce,near,2.442458,2.626005,out,ad,far,2.471113,25.297728,0.812587,down the line,In,False,16:50:03,7571.180176,1,,,,,,,,,
872,Player,5,in_play,Forehand,Topspin,73,281,0,0,no_mans_land,ad,far,1.770594,19.702084,no_mans_land,deuce,near,2.791469,-0.077727,0.483014,down the line,In,False,16:50:05,7572.97998,1,,,,,,,,,
873,Opponent,6,in_play,Backhand,Slice,53,281,0,0,service_box,deuce,near,1.362163,8.352034,no_mans_land,ad,far,1.256163,24.238508,1.615562,down the line,In,False,16:50:07,7574.680176,1,,,,,,,,,
874,Player,7,in_play,Forehand,Topspin,64,281,0,0,no_mans_land,deuce,far,-3.049419,20.570141,service_box,deuce,near,1.017486,5.962085,0.694051,cross court,In,False,16:50:09,7576.680176,1,,,,,,,,,
875,Opponent,8,in_play,Forehand,Topspin,76,281,0,0,no_mans_land,ad_alley,near,-4.962696,4.840692,out,deuce_alley,far,-4.216097,25.461287,0.928427,down the line,Out,False,16:50:10,7577.879883,1,,,,,,,,,
876,Player,1,first_serve,Serve,Slice,96,283,0,0,service_box,deuce,far,-2.152199,15.288546,no_mans_land,deuce,near,0.092251,0.303178,2.34198,out wide,In,False,16:50:54,7622.0,0,,,,,,,,,
877,Opponent,2,return,Forehand,Flat,75,283,0,0,no_mans_land,deuce,near,1.07712,2.863962,no_mans_land,deuce,far,-3.569796,24.369421,0.910136,cross court,In,False,16:50:55,7623.02002,0,,,,,,,,,
878,Player,3,serve_plus_one,Forehand,Topspin,78,283,0,0,no_mans_land,deuce,far,-1.585227,19.330158,no_mans_land,deuce,near,1.933246,0.256261,0.536348,cross court,In,False,16:50:56,7623.839844,0,,,,,,,,,
879,Opponent,4,return_plus_one,Forehand,Topspin,89,283,0,0,no_mans_land,ad,near,-2.437802,2.48025,no_mans_land,deuce,far,-2.387399,23.93038,0.903576,down the line,In,False,16:50:57,7625.0,0,,,,,,,,,
880,Player,5,in_play,Backhand,Topspin,90,283,0,0,service_box,ad,near,-0.231061,11.045514,out,ad,near,-2.270323,-0.816759,0.453956,cross court,Net,False,16:50:58,7626.180176,0,,,,,,,,,
881,Player,1,first_serve,Serve,Flat,111,284,0,0,service_box,ad,far,2.198638,14.477666,no_mans_land,ad,near,-1.024294,0.365452,2.420574,out wide,In,False,16:51:24,7652.0,1,,,,,,,,,
882,Opponent,2,return,Backhand,Topspin,75,284,0,0,no_mans_land,deuce,near,0.433427,4.342674,no_mans_land,ad,far,3.731281,24.020603,1.376833,down the line,In,False,16:51:25,7652.879883,1,,,,,,,,,
883,Player,3,serve_plus_one,Forehand,Topspin,65,284,0,0,service_box,ad,far,2.296091,17.431417,no_mans_land,deuce,near,0.274464,0.853807,0.806138,down the line,In,False,16:51:26,7654.100098,1,,,,,,,,,
884,Opponent,4,return_plus_one,Backhand,Topspin,80,284,0,0,service_box,ad,near,-3.058165,5.635859,out,ad,far,2.699339,25.184313,0.965713,cross court,In,False,16:51:28,7655.640137,1,,,,,,,,,
885,Player,5,in_play,Backhand,Topspin,102,284,0,0,no_mans_land,deuce,far,-3.060506,18.846998,no_mans_land,ad_alley,near,-4.524379,0.654895,0.47312,down the line,In,False,16:51:29,7657.319824,1,,,,,,,,,
886,Opponent,6,in_play,Forehand,Flat,65,284,0,0,no_mans_land,deuce,near,1.197881,3.874221,out,deuce,far,-2.661269,26.311783,0.722728,cross court,In,False,16:51:30,7658.52002,1,,,,,,,,,
887,Player,7,in_play,Forehand,Topspin,79,284,0,0,no_mans_land,deuce,far,-2.715306,19.140232,no_mans_land,deuce,near,1.53885,1.176569,0.571195,cross court,In,False,16:51:32,7660.200195,1,,,,,,,,,
888,Opponent,8,in_play,Forehand,Topspin,88,284,0,0,service_box,deuce,near,1.207576,7.680332,out,deuce,far,-3.770458,25.845999,0.955897,cross court,In,False,16:51:33,7661.5,1,,,,,,,,,
889,Player,9,in_play,Forehand,Topspin,75,284,0,0,no_mans_land,ad,far,2.686329,18.836311,no_mans_land,deuce,near,2.551016,1.223734,0.695576,down the line,In,False,16:51:35,7662.700195,1,,,,,,,,,
890,Opponent,10,in_play,Backhand,Flat,80,284,0,0,no_mans_land,ad_alley,near,-4.543785,1.773186,out,ad,far,2.921308,25.483984,1.196458,down the line,Out,False,16:51:36,7664.120117,1,,,,,,,,,
891,Player,1,first_serve,Serve,Flat,119,285,0,0,service_box,deuce,far,-0.436748,14.87686,no_mans_land,deuce,near,0.351694,0.764445,2.408107,down the T,In,False,16:52:03,7690.939941,0,,,,,,,,,
892,Opponent,2,return,Backhand,Flat,54,285,0,0,service_box,ad,near,-1.80263,7.193664,out,deuce,far,-1.093076,25.120449,1.259286,inside in,In,False,16:52:04,7691.859863,0,,,,,,,,,
893,Player,3,serve_plus_one,Backhand,Topspin,72,285,0,0,no_mans_land,deuce,far,-3.182542,24.0,no_mans_land,ad,near,-2.006108,4.687922,1.030292,down the line,Out,False,16:52:05,7693.439941,0,Out,-3.182542,24.0,In,,,-3.182542,20.720707,
894,Player,1,first_serve,Serve,Slice,115,286,0,0,service_box,ad_alley,far,4.137444,14.996685,no_mans_land,ad,near,-0.756738,0.885126,2.434173,out wide,Out,False,16:52:36,7724.299805,-1,,,,,,,,,
895,Player,1,second_serve,Serve,Flat,119,288,0,0,service_box,ad,far,3.221889,15.916096,no_mans_land,ad,near,-1.445318,0.49032,2.598764,out wide,In,False,16:52:50,7738.379883,0,,,,,,,,,
896,Opponent,2,return,Backhand,Topspin,88,288,0,0,no_mans_land,ad,near,-1.075836,4.737858,no_mans_land,ad_alley,far,4.922053,23.095984,1.00554,down the line,In,False,16:52:51,7739.279785,0,,,,,,,,,
897,Player,3,serve_plus_one,Backhand,Topspin,75,288,0,0,service_box,ad,far,3.891193,17.620392,no_mans_land,ad,near,-1.922604,1.175405,0.524145,cross court,In,False,16:52:52,7740.399902,0,,,,,,,,,
898,Opponent,4,return_plus_one,Backhand,Flat,59,288,0,0,service_box,ad,near,-0.350662,7.311281,no_mans_land,ad_alley,far,4.978226,24.399233,0.875302,down the line,In,False,16:52:54,7741.640137,0,,,,,,,,,
899,Player,5,in_play,Backhand,Slice,67,288,0,0,no_mans_land,ad,far,3.870323,20.228687,service_box,ad,near,-0.350662,6.786034,0.22157,cross court,In,False,16:52:55,7742.779785,0,,,,,,,,,
900,Opponent,6,in_play,Backhand,Topspin,96,288,0,0,service_box,ad,near,-0.441205,9.759688,no_mans_land,ad,far,3.044841,21.400484,1.349955,cross court,In,False,16:52:56,7744.080078,0,,,,,,,,,
901,Player,7,in_play,BH Volley,Flat,38,288,0,0,no_mans_land,deuce,far,-2.709353,23.163658,service_box,ad,near,-0.441205,9.234442,0.683341,down the line,In,False,16:52:57,7744.580078,0,,,,,,,,,
902,Opponent,8,in_play,Forehand,Topspin,101,288,0,0,service_box,deuce,near,2.56392,5.593155,out,deuce,far,-3.65457,26.262239,0.884951,cross court,In,False,16:52:58,7745.899902,0,,,,,,,,,
903,Opponent,1,first_serve,Serve,Slice,132,290,0,0,service_box,deuce,far,-0.790636,18.288,no_mans_land,ad,near,0.078559,1.12049,2.281274,down the T,In,False,16:55:10,7878.0,0,In,-0.790636,18.288,Out,,,-0.790636,18.288,
904,Player,2,return,Forehand,Flat,53,290,0,0,service_box,deuce,near,1.735171,5.636953,no_mans_land,deuce_out,far,-5.595618,24.781672,0.958943,down the line,In,False,16:55:11,7878.740234,0,,,,,,,,,
905,Opponent,3,serve_plus_one,Forehand,Topspin,66,290,0,0,no_mans_land,ad,far,2.574358,21.452122,service_box,deuce,near,2.355777,5.022617,1.605715,down the line,In,False,16:55:13,7880.879883,0,,,,,,,,,
906,Player,4,return_plus_one,Backhand,Topspin,73,290,0,0,service_box,deuce,near,1.655494,11.143652,no_mans_land,ad,far,2.343729,23.848469,1.573787,down the line,In,False,16:55:14,7881.580078,0,,,,,,,,,
907,Opponent,5,in_play,Overhead,Flat,50,290,0,0,service_box,deuce,far,-0.408805,13.790664,service_box,deuce,near,1.655494,10.618405,1.892948,---,In,False,16:55:15,7883.47998,0,,,,,,,,,
908,Opponent,1,second_serve,Serve,Flat,130,292,0,0,service_box,ad,far,0.538849,15.965857,no_mans_land,ad,near,-0.904954,0.474624,2.63928,down the T,In,False,16:55:46,7913.540039,1,,,,,,,,,
909,Player,2,return,Forehand,Flat,87,292,0,0,service_box,deuce,near,0.363754,7.040822,out,ad,far,0.862099,25.157011,1.029096,inside in,In,False,16:55:46,7914.419922,1,,,,,,,,,
910,Opponent,3,serve_plus_one,Forehand,Topspin,90,292,0,0,no_mans_land,ad,far,1.711431,18.7635,no_mans_land,ad,near,-0.281103,0.928711,0.7208,inside out,In,False,16:55:48,7915.540039,1,,,,,,,,,
911,Player,4,return_plus_one,Backhand,Flat,97,292,0,0,service_box,ad,far,0.887485,11.0,out,ad,far,2.217391,24.994869,1.112672,cross court,In,False,16:55:49,7916.799805,1,In,0.887485,11.0,Net,,,0.887485,18.193853,
912,Opponent,5,in_play,Forehand,Topspin,73,292,0,0,no_mans_land,ad_alley,far,4.793172,19.378561,no_mans_land,ad,near,-0.374613,0.406509,0.540551,inside in,Out,False,16:55:51,7918.540039,1,,,,,,,,,
913,Opponent,1,first_serve,Serve,Slice,153,293,0,0,service_box,deuce,far,-4.080397,16.000246,service_box,deuce,near,0.177672,0.789686,2.337067,out wide,In,False,16:56:20,7948.299805,0,,,,,,,,,
914,Player,2,return,Forehand,Topspin,61,293,0,0,no_mans_land,ad,near,-1.798172,3.282029,no_mans_land,deuce_alley,far,-4.339902,23.624256,0.90091,down the line,In,False,16:56:21,7949.060059,0,,,,,,,,,
915,Opponent,3,serve_plus_one,Backhand,Topspin,68,293,0,0,no_mans_land,ad,far,1.140645,20.267881,no_mans_land,ad,near,-1.134774,1.361239,0.699062,cross court,In,False,16:56:22,7950.5,0,,,,,,,,,
916,Player,4,return_plus_one,Backhand,Slice,86,293,0,0,service_box,ad,far,1.350008,18.236794,no_mans_land,ad,far,1.608484,24.752523,1.087221,cross court,Net,False,16:56:24,7952.120117,0,,,,,,,,,
917,Opponent,1,first_serve,Serve,Flat,120,294,0,0,service_box,ad_alley,far,4.137444,14.341391,no_mans_land,ad,near,-0.84177,-0.506518,2.468434,out wide,Out,False,16:56:56,7984.100098,-2,,,,,,,,,
918,Player,0,return,Backhand,Slice,68,294,0,0,service_box,ad,far,0.653711,12.947656,no_mans_land,ad_alley,far,5.269398,24.303724,0.898952,down the line,Net,False,16:56:57,7985.180176,-2,,,,,,,,,
919,Opponent,1,second_serve,Serve,Slice,153,295,0,0,service_box,deuce,near,0.379261,5.684486,no_mans_land,ad,near,-0.950446,0.205665,2.483815,down the T,Net,False,16:57:12,7999.799805,1,,,,,,,,,
920,Opponent,1,first_serve,Serve,Kick,126,296,0,0,service_box,deuce,near,0.234554,11.58406,no_mans_land,deuce,near,0.427554,1.184909,2.320493,down the T,Net,False,16:57:41,8028.540039,-2,,,,,,,,,
921,Opponent,1,second_serve,Serve,Kick,108,297,0,0,service_box,deuce,far,-1.358498,17.101807,no_mans_land,deuce,near,0.314908,1.417065,2.439961,down the T,In,False,16:57:56,8043.740234,0,,,,,,,,,
922,Player,2,return,Backhand,Flat,59,297,0,0,no_mans_land,ad,near,-0.069638,5.17504,no_mans_land,deuce,far,-2.040653,24.868662,1.231413,inside in,In,False,16:57:57,8044.720215,0,,,,,,,,,
923,Opponent,3,serve_plus_one,Forehand,Topspin,74,297,0,0,service_box,ad,far,2.5566,15.463902,no_mans_land,ad,near,-0.180191,1.031067,0.779141,inside out,In,False,16:57:58,8045.740234,0,,,,,,,,,
924,Opponent,1,first_serve,Serve,Flat,137,298,0,0,service_box,ad,far,0.895113,17.889557,no_mans_land,ad,near,-1.007661,0.106221,2.454112,down the T,In,False,16:58:29,8077.200195,0,,,,,,,,,
925,Player,2,return,Forehand,Topspin,71,298,0,0,no_mans_land,ad,near,-2.312425,3.770626,no_mans_land,ad,far,1.095032,24.767591,1.380864,inside out,In,False,16:58:30,8077.97998,0,,,,,,,,,
926,Opponent,3,serve_plus_one,Backhand,Topspin,65,298,0,0,service_box,ad,far,0.437144,17.216122,no_mans_land,ad,near,-2.301797,0.322331,0.617365,cross court,In,False,16:58:31,8079.200195,0,,,,,,,,,
927,Player,4,return_plus_one,Forehand,Flat,94,298,0,0,no_mans_land,deuce,near,2.101869,3.199658,no_mans_land,ad,far,1.157324,24.832434,0.958931,inside in,In,False,16:58:33,8080.959961,0,,,,,,,,,
928,Opponent,5,in_play,Forehand,Topspin,78,298,0,0,no_mans_land,deuce,far,-3.147972,20.462305,no_mans_land,deuce,near,2.264767,0.083925,0.538512,cross court,In,False,16:58:34,8081.899902,0,,,,,,,,,
